-3.29549,44.2952
-3.29777,44.3092
-3.30005,44.3233
-3.30234,44.3375
-3.30464,44.3518
-3.30694,44.3661
-3.30925,44.3805
-3.31157,44.395
-3.31389,44.4095
-3.31621,44.4241
-3.31853,44.4388
-3.32085,44.4535
-3.32318,44.4683
-3.32549,44.4831
-3.3278,44.498
-3.33011,44.5128
-3.3324,44.5278
-3.33468,44.5427
-3.33694,44.5576
-3.33918,44.5725
-3.3414,44.5875
-3.3436,44.6024
-3.34577,44.6173
-3.34791,44.6321
-3.35002,44.6469
-3.35209,44.6617
-3.35413,44.6764
-3.35612,44.691
-3.35807,44.7055
-3.35998,44.72
-3.36184,44.7344
-3.36365,44.7486
-3.36541,44.7627
-3.36711,44.7768
-3.36876,44.7907
-3.37036,44.8044
-3.3719,44.818
-3.37338,44.8315
-3.3748,44.8448
-3.37616,44.858
-3.37747,44.871
-3.37871,44.8838
-3.3799,44.8965
-3.38103,44.909
-3.3821,44.9213
-3.38311,44.9334
-3.38407,44.9454
-3.38497,44.9572
-3.38583,44.9688
-3.38663,44.9803
-3.38738,44.9916
-3.38809,45.0027
-3.38875,45.0137
-3.38938,45.0244
-3.38996,45.0351
-3.39051,45.0456
-3.39102,45.0559
-3.39151,45.0661
-3.39197,45.0762
-3.3924,45.0861
-3.39281,45.096
-3.39321,45.1057
-3.39358,45.1153
-3.39395,45.1248
-3.39431,45.1342
-3.39466,45.1436
-3.39501,45.1529
-3.39535,45.1621
-3.3957,45.1712
-3.39605,45.1803
-3.39641,45.1894
-3.39677,45.1984
-3.39715,45.2074
-3.39753,45.2164
-3.39793,45.2254
-3.39834,45.2343
-3.39877,45.2433
-3.39921,45.2523
-3.39967,45.2612
-3.40014,45.2702
-3.40063,45.2793
-3.40113,45.2883
-3.40165,45.2974
-3.40219,45.3064
-3.40274,45.3156
-3.4033,45.3247
-3.40387,45.3339
-3.40445,45.3431
-3.40504,45.3523
-3.40564,45.3616
-3.40624,45.3709
-3.40684,45.3802
-3.40744,45.3896
-3.40804,45.3989
-3.40863,45.4083
-3.40922,45.4176
-3.4098,45.427
-3.41036,45.4364
-3.41091,45.4457
-3.41144,45.455
-3.41195,45.4643
-3.41244,45.4736
-3.4129,45.4828
-3.41334,45.492
-3.41375,45.5011
-3.41412,45.5101
-3.41447,45.519
-3.41478,45.5279
-3.41505,45.5366
-3.41529,45.5452
-3.41548,45.5537
-3.41564,45.5621
-3.41577,45.5703
-3.41585,45.5783
-3.41589,45.5862
-3.41589,45.5939
-3.41585,45.6014
-3.41578,45.6087
-3.41567,45.6157
-3.41552,45.6225
-3.41534,45.6291
-3.41512,45.6354
-3.41487,45.6415
-3.4146,45.6473
-3.41429,45.6527
-3.41396,45.6579
-3.41361,45.6628
-3.41324,45.6673
-3.41285,45.6715
-3.41245,45.6753
-3.41203,45.6787
-3.41161,45.6818
-3.41117,45.6845
-3.41074,45.6867
-3.4103,45.6886
-3.40986,45.69
-3.40943,45.6909
-3.409,45.6914
-3.40857,45.6914
-3.40816,45.691
-3.40775,45.69
-3.40736,45.6885
-3.40697,45.6865
-3.4066,45.6839
-3.40623,45.6807
-3.40588,45.677
-3.40553,45.6726
-3.40519,45.6677
-3.40485,45.6621
-3.40451,45.6558
-3.40417,45.6489
-3.40383,45.6413
-3.40347,45.633
-3.40309,45.624
-3.40269,45.6142
-3.40226,45.6037
-3.4018,45.5923
-3.40128,45.5802
-3.40072,45.5673
-3.40009,45.5535
-3.39938,45.5388
-3.39859,45.5233
-3.3977,45.5069
-3.3967,45.4895
-3.39558,45.4712
-3.39433,45.452
-3.39292,45.4318
-3.39135,45.4105
-3.38961,45.3883
-3.38767,45.3651
-3.38551,45.3408
-3.38313,45.3154
-3.38051,45.289
-3.37762,45.2615
-3.37446,45.2328
-3.37099,45.2031
-3.36721,45.1723
-3.3631,45.1403
-3.35864,45.1071
-3.35381,45.0729
-3.34858,45.0374
-3.34295,45.0009
-3.33689,44.9631
-3.33039,44.9242
-3.32343,44.8842
-3.31599,44.8429
-3.30805,44.8006
-3.29959,44.7571
-3.2906,44.7124
-3.28107,44.6667
-3.27097,44.6198
-3.26029,44.5719
-3.24901,44.5228
-3.23713,44.4727
-3.22463,44.4216
-3.21149,44.3695
-3.19771,44.3163
-3.18327,44.2622
-3.16816,44.2072
-3.15238,44.1512
-3.13591,44.0944
-3.11875,44.0368
-3.10089,43.9784
-3.08232,43.9192
-3.06305,43.8592
-3.04306,43.7986
-3.02236,43.7374
-3.00094,43.6756
-2.97881,43.6132
-2.95596,43.5503
-2.93239,43.487
-2.90812,43.4233
-2.88313,43.3592
-2.85745,43.2948
-2.83107,43.2302
-2.804,43.1654
-2.77625,43.1004
-2.74783,43.0353
-2.71875,42.9702
-2.68902,42.9051
-2.65865,42.8401
-2.62766,42.7752
-2.59606,42.7104
-2.56387,42.6459
-2.53109,42.5816
-2.49776,42.5177
-2.46388,42.4541
-2.42948,42.3909
-2.39457,42.3282
-2.35918,42.2661
-2.32331,42.2044
-2.28701,42.1434
-2.25028,42.0829
-2.21316,42.0232
-2.17565,41.9642
-2.13779,41.9059
-2.09961,41.8484
-2.06111,41.7917
-2.02234,41.7358
-1.98331,41.6808
-1.94406,41.6267
-1.9046,41.5736
-1.86496,41.5213
-1.82517,41.47
-1.78525,41.4197
-1.74524,41.3704
-1.70515,41.3221
-1.66502,41.2748
-1.62487,41.2285
-1.58472,41.1833
-1.54461,41.1391
-1.50457,41.0959
-1.46461,41.0537
-1.42476,41.0126
-1.38506,40.9726
-1.34552,40.9335
-1.30617,40.8955
-1.26704,40.8584
-1.22816,40.8224
-1.18955,40.7874
-1.15122,40.7533
-1.11322,40.7202
-1.07556,40.6881
-1.03827,40.6569
-1.00136,40.6266
-0.96487,40.5972
-0.928813,40.5687
-0.893213,40.541
-0.858092,40.5142
-0.823472,40.4882
-0.789371,40.463
-0.755811,40.4386
-0.722812,40.4149
-0.690391,40.392
-0.658567,40.3697
-0.627359,40.3482
-0.596783,40.3273
-0.566855,40.3071
-0.537592,40.2875
-0.509008,40.2686
-0.481119,40.2502
-0.453938,40.2323
-0.427477,40.2151
-0.401751,40.1983
-0.376769,40.1821
-0.352543,40.1664
-0.329084,40.1511
-0.3064,40.1363
-0.284501,40.1219
-0.263394,40.108
-0.243086,40.0945
-0.223585,40.0814
-0.204895,40.0687
-0.187021,40.0564
-0.169969,40.0444
-0.15374,40.0328
-0.138338,40.0216
-0.123764,40.0107
-0.110019,40.0001
-0.0971047,39.9899
-0.0850195,39.9799
-0.0737625,39.9703
-0.063332,39.961
-0.0537252,39.952
-0.0449392,39.9433
-0.0369698,39.9349
-0.0298126,39.9268
-0.0234623,39.919
-0.0179132,39.9114
-0.0131589,39.9042
-0.00919,39.8972
-0.00601,39.8905
-0.00359,39.8841
-0.00194,39.878
-0.00105,39.8722
-0.000894,39.8666
-0.00148,39.8613
-0.00279,39.8563
-0.00481,39.8516
-0.00754,39.8471
0.0,39.8
0.0,39.76
0.0,39.72
0.0,39.68
0.0,39.64
0.0,39.6
0.0,39.56
0.0,39.52
0.0,39.48
0.0,39.44
0.0,39.4
0.0,39.36
0.0,39.32
0.0,39.28
0.0,39.24
0.0,39.2
0.0,39.16
0.0,39.12
0.0,39.08
0.0,39.04
0.0,39.0
0.0,38.96
0.0,38.92
0.0,38.88
0.0,38.84
0.0,38.8
0.0,38.76
0.0,38.72
0.0,38.68
0.0,38.64
0.0,38.6
0.0,38.56
0.0,38.52
0.0,38.48
0.0,38.44
0.0,38.4
0.0,38.36
0.0,38.32
0.0,38.28
0.0,38.24
0.0,38.2
0.0,38.16
0.0,38.12
0.0,38.08
0.0,38.04
0.0,38.0
0.0,37.96
0.0,37.92
0.0,37.88
0.0,37.84
0.0,37.8
0.0,37.76
0.0,37.72
0.0,37.68
0.0,37.64
0.0,37.6
0.0,37.56
0.0,37.52
0.0,37.48
0.0,37.44
0.0,37.4
0.0,37.36
0.0,37.32
0.0,37.28
0.0,37.24
0.0,37.2
0.0,37.16
0.0,37.12
0.0,37.08
0.0,37.04
0.0,37.0
0.0,36.96
0.0,36.92
0.0,36.88
0.0,36.84
0.0,36.8
0.0,36.76
0.0,36.72
0.0,36.68
0.0,36.64
0.0,36.6
0.0,36.56
0.0,36.52
0.0,36.48
0.0,36.44
0.0,36.4
0.0,36.36
0.0,36.32
0.0,36.28
0.0,36.24
0.0,36.2
0.0,36.16
0.0,36.12
0.0,36.08
0.0,36.04
0.0,36.0
0.0,35.96
0.0,35.92
0.0,35.88
0.0,35.84
0.0,35.8
